name,link,tags
Fast Fast Websiteeeee,https://viblo.asia/s/7LKXN8YDlV4,javascript
Back to Basics: ML cơ bản cho người mất gốc (như mình),https://viblo.asia/s/eVKByaE25kW,linear regression
SASS - Những điều cơ bản cần biết,https://viblo.asia/s/J3ZgB8QxKmB,front-end
"[Series] Học Docker, CICD từ cơ bản đến áp dụng vào thực tế",https://viblo.asia/s/jeZ103QgKWz,socket.io
Docker cho mọi người,https://viblo.asia/s/DVK2jP0rKLj,docker image
Quản lý web với Google sheet,https://viblo.asia/s/nB5pXJqd5PG,google sheet
Hyperledger Fabric ( Private Blockchain ) cho người mới bắt đầu.,https://viblo.asia/s/MnKMJDWQZ7P,hyperledger fabric
Tự học chứng chỉ LPIC-1,https://viblo.asia/s/Am5yq0kV5db,pipe
React Navigation,https://viblo.asia/s/JzKmgD9wl9N,navigation
Hành trình chinh phục Laravel Framework,https://viblo.asia/s/nB5pXJDG5PG,laravel
Từ phát triển tới triển khai,https://viblo.asia/s/dbZN7QzylYM,vuejs
Xây dựng ứng dụng web với Python + Flask Framework + Angular2 + DynamoDB,https://viblo.asia/s/OVlYq0Dnl8W,flask framework
Cùng tìm hiểu Coroutines trong Kotlin,https://viblo.asia/s/jy5VB2Vo5ra,coroutines
Accelerated Application Development using Firebase Authentication,https://viblo.asia/s/vElaBk8Y5kw,ruby
"Machine Learning, Deep Learning cho người bắt đầu",https://viblo.asia/s/vElaBkkY5kw,python
android serries hay ho,https://viblo.asia/s/jy5VB23G5ra,android
Automation Testing ASP.NET Core 2.0,https://viblo.asia/s/b85ogvzO52G,testing api
Những điều nên biết về testing,https://viblo.asia/s/3m5WBNQblO7,""
Test_Requirement,https://viblo.asia/s/DVK2jPeXKLj,test
Ruby-tutorial-basic,https://viblo.asia/s/OVlYq0nzl8W,ruby on rails
Xây dựng ứng dụng Viblo trên android bằng kotlin sử dụng lib jsoup,https://viblo.asia/s/aQZRbPM0Zvx,jsoup
[React-Native] Series for beginner,https://viblo.asia/s/jeZ107yjKWz,learning
Webpack configuration guide,https://viblo.asia/s/RNZqg71e50n,webpack
Redux cho người mới bắt đầu,https://viblo.asia/s/P0lPmJPn5ox,redux
5 điều nên làm để trở thành lập trình viên giỏi!,https://toidicodedao.com/2020/02/04/5-dieu-nen-lam-de-tro-thanh-lap-trinh-vien-gioi/,ux
Cùng học Cờ Lao – Azure Phần 5.1: Sự bá đạo của Azure SQL Database?,https://toidicodedao.com/2019/06/04/cung-hoc-co-lao-azure-phan-5-1-su-ba-dao-cua-azure-sql-database/,điện toán đám mây
Bạn biết gì về Caching – Kĩ thuật được 96.69% hệ thống sử dụng để tăng tốc độ tải,https://toidicodedao.com/2018/12/18/caching-la-gi-caching-tang-toc-do-tai/,web performance
[Tâm sự] Những sai lầm và thất bại mà mình từng nếm trải trong 5 năm làm việc – Phần 3,https://toidicodedao.com/2018/09/25/sai-lam-that-bai-tung-nem-trai-p3/,thất bại
Tại sao sinh viên IT/ lập trình viên nên có một con VPS,https://toidicodedao.com/2018/06/12/tai-sao-developer-nen-co-vps/,web
Tổng quan về testing – Phần 2: Phân biệt các loại testing và thuật ngữ chuyên ngành test,https://toidicodedao.com/2018/01/09/tong-quan-ve-testing-phan-2-phan-biet-cac-loai-testing-va-thuat-ngu-chuyen-nganh-test/,whitebox testing
Học English với gái xinh – Làm app hữu ích đâu có khó!,https://toidicodedao.com/2017/07/17/lam-chrome-extension-hoc-english-voi-gai-xinh/,tiếng anh
Thực hư về cái gọi là “căn bản” và “tư duy lập trình”,https://toidicodedao.com/2017/04/11/can-ban-va-tu-duy-lap-trinh/,tư duy lập trình
Series Phản Phác Quy Chân – Tránh over-engineering,https://toidicodedao.com/2016/12/13/tranh-over-engineering/,võ đạo
JS Truyền Kì – Chương 2: Võ lâm dậy sóng,https://toidicodedao.com/2016/08/18/js-truyen-ki-chuong-2-vo-lam-day-song/,source code
Series SOLID cho thanh niên code CỨNG: Single Responsibility Principle,https://toidicodedao.com/2016/05/03/series-solid-cho-thanh-nien-code-cung-single-responsibility-principle/,srp
Lỗ hổng bảo mật khủng khiếp của Lotte Cinema (Lưu trữ mật khẩu người dùng – Tưởng dễ mà không đơn giản),https://toidicodedao.com/2015/12/22/lo-hong-bao-mat-khung-khiep-cua-lotte-cinema-luu-tru-mat-khau-nguoi-dung-tuong-de-ma-khong-don-gian/,xem phim
Tổng quan về lập trình ứng dụng di động – Phần 2,https://toidicodedao.com/2015/09/03/tong-quan-ve-lap-trinh-ung-dung-di-dong-phan-2/,windows phone
Series C# hay ho: So sánh 2 object trong C# (Deep compare),https://toidicodedao.com/2015/06/16/series-c-hay-ho-so-sanh-2-object-trong-c-deep-compare/,series
Series C# hay ho: Generic là cái thứ chi chi,https://toidicodedao.com/2015/03/05/series-c-hay-ho-generic-la-cai-thu-chi-chi/,series
Chuyện không đầu không đít (Phần 2),https://thefullsnack.com/posts/chuyen-khong-dau-khong-dit-phan-2.html,"random , opinionchuy"
Vài ghi chép về Iterator trong JavaScript,https://thefullsnack.com/posts/javascript-iterator.html,javascriptv
Là framework? hay là library?,https://thefullsnack.com/posts/framework-or-library.html,"random , opinionl"
Blame Driven Development,https://thefullsnack.com/posts/blame-driven-development.html,"random , opinion , javascriptblame"
Từ spacemacs đến init.el,https://thefullsnack.com/posts/spacemacs-to-initel.html,emacst
Làm việc với Firebase Realtime Database,https://viblo.asia/p/lam-viec-voi-firebase-realtime-database-ZjlvalVXkqJ,android app
Xóa phần mềm độc hại khỏi trang web WordPress của bạn,https://viblo.asia/p/xoa-phan-mem-doc-hai-khoi-trang-web-wordpress-cua-ban-gDVK24NwlLj,malware
Các kỹ thuật thu thập dữ liệu (Crawler) trên Internet,https://viblo.asia/s/7LKXN84elV4,colly
Cùng học Unit Test,https://viblo.asia/s/jeZ103BYKWz,unittest
Hướng dẫn toàn diện về Trí tuệ nhân tạo với Python (Dịch),https://viblo.asia/s/o754jvELZM6,python
Javascript Document,https://viblo.asia/s/rLZDX49eZk0,javascript
Dựng CLI với Cookiecutter,https://viblo.asia/s/WOZrgnDRlQ0,cookiecutter
Tổng hợp những kiến thức Báu có được khi thực chiến với VueJS.,https://viblo.asia/s/P0lPmrXn5ox,vue router
Microservices serial,https://viblo.asia/s/Wj53OQdw56m,unoconv
swiftttttttttttt,https://viblo.asia/s/pmleB83r5rd,swift
Java cơ bản cho người mới,https://viblo.asia/s/aGK7jPXL5j2,java
Làm gì đó với DevOps.,https://viblo.asia/s/aQZRb8NmZvx,laravel
Hệ gợi ý: Những bài viết cho người mới bắt đầu,https://viblo.asia/s/P856j7wO5Y3,nbcf
Điểm qua một số đoạn code chưa được ổn lắm,https://viblo.asia/s/o754jvgWZM6,coding conventions
MySQL Optimization,https://viblo.asia/s/J3ZgB8bxKmB,normalization
Học và làm Vue.js,https://viblo.asia/s/VgZvE2WMKAw,vuejs
WordPress Tutorial,https://viblo.asia/s/7LKXNqv4lV4,wordpress
Desgin Pattern with PHP,https://viblo.asia/s/Am5yq0ek5db,dota2
Tìm hiểu Nuxt.js,https://viblo.asia/s/yDZOPve9lwj,vuejs
Penetration Testing Web & Apps,https://viblo.asia/s/pmleBzPM5rd,sql injection
Coding for cyris,https://viblo.asia/s/pmleBzOn5rd,performance
Cách tối ưu hoá trang chi tiết ứng dụng của bạn trên Google Play Store,https://viblo.asia/s/P0lPmJpp5ox,android app
Deploy ứng dụng Machine learning lên Web server,https://viblo.asia/s/Q75wqN0BZWb,python
Cùng học laravel,https://viblo.asia/s/o754jLv0ZM6,cache
React up and running,https://viblo.asia/s/68Z00JJjZkG,jsx
Linux - Chim cánh cụt đáng mến,https://viblo.asia/s/24lJDggNKPM,bsd
Cùng học VueJS từ con số 0,https://viblo.asia/s/L6lAyeBrlek,vue template
GraphQL for dummies,https://viblo.asia/s/zD5dBo9WZjY,graphql
Học cách làm app bằng NodeJs với React,https://viblo.asia/s/jy5VB2P35ra,reactjs
Tài liệu Hadoop A2Z,https://viblo.asia/s/Je5EjzaGKnL,machine learning
Học php và laravel 5.5,https://viblo.asia/s/WrZngQVnlxw,laravel
iOS Bluetooth Guide,https://viblo.asia/s/W65GEpmxZDO,bluetooth
"Xây dựng ứng dụng đơn giản với AngularJS, Node.js và MySQL",https://viblo.asia/s/pmleBzNm5rd,node.js
Làm quen với Kotlin,https://viblo.asia/s/W65GEp19ZDO,kotlin
Tạo file ảnh đúng dung lượng bằng base64,https://viblo.asia/s/GJ59j0QGKX2,qa
Thủ thuật trong Javascript,https://viblo.asia/s/QqKLv3e0l7z,javascript
Xây dựng hệ thống Recommendation System,https://viblo.asia/s/MnKMJDvzZ7P,python
Linux for dummy,https://viblo.asia/s/DVK2jPnnKLj,tricks
Tôi đã cắm vài chục GB torrent The Witcher từ VPS như thế nào?,https://toidicodedao.com/2020/01/14/toi-da-cam-vai-chuc-gb-torrent-the-witcher-tu-vps-nhu-the-nao/,vps
Code Cùng Code Dạo – Những kênh học lập trình hay ho và thú vị,https://toidicodedao.com/2019/05/30/code-cung-code-dao-nhung-kenh-hoc-lap-trinh-hay-ho-va-thu-vi/,web dạy lập trình
Cùng học Cờ Lao – Những ưu nhược điểm của Cloud,https://toidicodedao.com/2018/12/11/uu-nhuoc-diem-cua-cloud/,điện toán đám mây
Lightning Talk Kì 19 – Năm điểm khác biệt giữa đi học và đi làm,https://toidicodedao.com/2018/09/20/lightning-talk-ki-19-nam-diem-khac-biet-giua-di-hoc-va-di-lam/,đi làm
Developer phải làm sao khi làm việc với code … rởm?,https://toidicodedao.com/2018/06/05/lam-viec-voi-code-rom/,technology
Top 5 ngôn ngữ lập trình đáng học cho năm 2018,https://toidicodedao.com/2018/01/02/top-5-ngon-ngu-lap-trinh-dang-hoc-cho-nam-2018/,swift
"Series Nhập Môn Lập Trình – Học “xong” lập trình thì làm gì, khi nào đi làm được??",https://toidicodedao.com/2017/07/13/hoc-lap-trinh-khi-nao-di-lam-duoc/,đi làm
Series Phản Phác Quy Chân – Thuật toán sort nào nhanh nhất??,https://toidicodedao.com/2017/04/04/thuat-toan-sort-nhanh-nhat/,thuật toán
Phần mềm cũng giống bánh mì và … xôi,https://toidicodedao.com/2016/12/08/phan-mem-cung-giong-banh-mi-va-xoi/,software
JS Truyền Kì – Chương 1: Lược sử giang hồ,https://toidicodedao.com/2016/08/16/js-truyen-ki-chuong-1-luoc-su-giang-ho/,series
Code trên “chín tầng mây” cùng Cloud 9 IDE,https://toidicodedao.com/2016/04/26/code-tren-chin-tang-may-cung-cloud-9-ide/,trên mây
Thực trạng học lập trình của một số thanh niên hiện nay,https://toidicodedao.com/2015/12/17/thuc-trang-hoc-lap-trinh-cua-mot-so-thanh-nien-hien-nay/,đại học
Tổng quan về lập trình ứng dụng di động – Phần 1,https://toidicodedao.com/2015/09/01/tong-quan-ve-lap-trinh-ung-dung-di-dong-phan-1/,windows phone
Éo ai quan tâm đến code bạn viết đâu,https://toidicodedao.com/2015/05/21/eo-ai-quan-tam-den-code-ban-viet-dau/,project
Series C# hay ho: Lambda Expression,https://toidicodedao.com/2015/02/12/series-c-hay-ho-lambda-expression/,series
Be an Amateur,https://thefullsnack.com/posts/be-an-amateur.html,"random , opinionbe"
Paper Review: What do Sketches say about Thinking,https://thefullsnack.com/posts/sketching-thinking.html,paperpaper
Vài ghi chép về V8 và Garbage Collection,https://thefullsnack.com/posts/javascript-v8-notes.html,"javascript , v"
Tăng tốc tính toán bằng cách chuyển hệ cơ số,https://thefullsnack.com/posts/multiply-in-different-base.html,"algorithm , matht"
Game of Life,https://thefullsnack.com/posts/game-of-life.html,"algorithm , game , bitwise , code , researchgame"
Đôi điều về Elm,https://thefullsnack.com/posts/elm-thoughts.html,"opinion , elm , functional-programming"
7 đơn vị CSS có thể bạn không biết,https://viblo.asia/p/7-don-vi-css-co-the-ban-khong-biet-E375zyj6lGW,html5
Các mô hình phát triển phần mềm,https://viblo.asia/p/cac-mo-hinh-phat-trien-phan-mem-GrLZDwbgKk0,agile
[Vulnhub] Yone Writeups,https://viblo.asia/p/vulnhub-yone-writeups-m68Z0akdlkG,vulnhub
Cypress Hero To Zero,https://viblo.asia/s/L6lAy1XDlek,cypress
So sánh giữa CHARATER CONTROLLER và RIGID BODY trong Unity3D (Phần 1),https://viblo.asia/s/AyK8VmRelxX,unity
JavaScript và những thứ kỳ quặc của nó,https://viblo.asia/s/MnKMJGLzZ7P,front-end
Một vài thủ thuật cho những dạng layout thường gặp,https://viblo.asia/s/3m5WB8evlO7,css
Framework Nestjs,https://viblo.asia/s/yEZkg8PYZQ0,nest
Tìm hiểu In App Purchase trong Flutter,https://viblo.asia/s/J3ZgB86RKmB,ios payment
Học Selenium Automation Test,https://viblo.asia/s/L6lAy1j4lek,selenium
Cơ bản về Hyperledger Sawtooth,https://viblo.asia/s/RNZqg8qq50n,hyperledger sawtooth
Khám phá Kubernetes,https://viblo.asia/s/3vKjR87RK2R,docker
100 Day Devops Series,https://viblo.asia/s/yEZkgnYxZQ0,amazon web services (aws)
Tối ưu CSS căn bản đến chuyên nghiệp,https://viblo.asia/s/Wj53OmMG56m,scss
How To Become A Tester!!!,https://viblo.asia/s/P856j2ea5Y3,những điều cần lưu ý khi test web site
Learning AWS from begining,https://viblo.asia/s/GJ59j0nJKX2,rails
Tớ đã học bảo mật cơ bản như thế nào ?,https://viblo.asia/s/68Z00JY2ZkG,xss
Elasticsearch | From zero to hero,https://viblo.asia/s/OVlYq0Xyl8W,types
C/C++ Program for Nguyen,https://viblo.asia/s/zD5dBoYoZjY,design pattern
Javascript những điều vụn vặt,https://viblo.asia/s/VgZvE2dpKAw,javascript
Xây dựng cấu trúc cây cho ứng dụng Ruby,https://viblo.asia/s/VgZvE2dRKAw,tree node
"Tutorial Testing với thư viện Jest, một số tiêu chí khi viết Unit Test và cách sử dụng Jest trong Vuejs như thế nào.",https://viblo.asia/s/yDZOPvm7lwj,stub
Ruby on Rails API with Vue.js,https://viblo.asia/s/WrZngQGYlxw,vuejs
Thông báo (Notification) trong android với Firebase Cloud Messaging,https://viblo.asia/s/P0lPmJRb5ox,firebase cloud messaging
[Spring boot + Spring data] Tập hợp các ví dụ sử dụng spring boot + spring data,https://viblo.asia/s/L6lAyeORlek,spring data
React app làm việc với Rails 5.1 API,https://viblo.asia/s/375z09NRZGW,ruby on rails
Ghi chép React Redux,https://viblo.asia/s/o754jL0VZM6,redux
Bàn về JavaScript,https://viblo.asia/s/z45bxj2OZxY,javascript
Developer hiện đại với docker,https://viblo.asia/s/Wj53OmAo56m,docker
"[JAVA] Cùng lục lọi, soi mói về java",https://viblo.asia/s/Q75wqNrQZWb,setup
Ứng dụng công nghệ Blockchain trong các lĩnh vực của đời sống,https://viblo.asia/s/yEZkgnDyZQ0,ứng dụng blockchain trong lĩnh vực giáo dục
My Follow Series,https://viblo.asia/s/dbZN7QQklYM,continuous integration
Ứng dụng Deep Learning vào xử lý ảnh,https://viblo.asia/s/z45bxjjQZxY,tensorflow
CFNetwork Guide,https://viblo.asia/s/7LKXNqQPlV4,macosx
Xây dựng ứng dụng web với NodeJS + Express FrameWork + AngularJS,https://viblo.asia/s/3vKjRgeVK2R,single page application
Clean Code in Ruby on Rails,https://viblo.asia/s/OVlYq0Pzl8W,oop
Tìm hiểu về Android KTX,https://viblo.asia/s/W65GEpGxZDO,android
Hướng đối tượng OOP và lập trình PHP,https://viblo.asia/s/jeZ107wYKWz,lap trinh huong doi tuong php
Đại số quan hệ và SQL,https://viblo.asia/s/jy5VB2jz5ra,sql
Apache POI - Đọc ghi file MS Office,https://viblo.asia/s/yDZOPvMQlwj,library
Yêu thích của tôi,https://viblo.asia/s/nB5pXJbY5PG,get;
Testing on mobile,https://viblo.asia/s/vElaBkyN5kw,testing
Actionscript tips,https://viblo.asia/s/VgZvE2e1KAw,actionscript
Laravel: The Beauty,https://viblo.asia/s/Wj53Om3p56m,service provider
Feature Flag – Developer “lén lút” đưa tính năng mới cho người dùng như thế nào?,https://toidicodedao.com/2019/12/10/feature-flag-developer-len-lut-dua-tinh-nang-moi-cho-nguoi-dung-nhu-the-nao/,tính năng
Bí quyết để đạt lương “khủng” trong ngành IT mà *éo ai nói cho bạn biết,https://toidicodedao.com/2019/05/14/cach-co-luong-cao-trong-nganh-it/,đại học fpt
Lightning Talk Kì 24 – Những áp lực trong ngành lập trình,https://toidicodedao.com/2018/12/06/lightning-talk-ki-24-nhung-ap-luc-trong-nganh-lap-trinh/,đại học
[Tâm sự] Những sai lầm và thất bại mà mình từng nếm trải trong 5 năm làm việc – Phần 2,https://toidicodedao.com/2018/09/18/sai-lam-that-bai-tung-nem-trai-p2/,web
Làm sao để không cảm thấy “ngộp” khi học cái mới?,https://toidicodedao.com/2018/05/31/hoc-cong-nghe-moi-hieu-qua/,tự học
Phản Phác Quy Chân – Từ chuyện luyện võ cho tới chuyện học code,https://toidicodedao.com/2017/12/28/luyen-vo-va-hoc-code/,đam mỹ
Series Nhập Môn Lập Trình – Năm con đường kiếm tiền từ nghề lập trình,https://toidicodedao.com/2017/07/11/kiem-tien-tu-lap-trinh/,startup
Series Nhập Môn Lập Trình – Những tố chất cần có để trở thành lập trình viên,https://toidicodedao.com/2017/03/30/to-chat-de-tro-thanh-lap-trinh-vien/,series nhập môn lập trình
Lozi.vn đã “vô ý” để lộ dữ liệu 2 triệu người dùng như thế nào,https://toidicodedao.com/2016/12/06/lozi-vn-lo-du-lieu-2-trieu-nguoi-dung/,tấn công
Hai sai lầm hay gặp khi tự code một trang web… bán hàng,https://toidicodedao.com/2016/08/09/web-ban-hang-khong-don-gian/,session
Series Phản Phác Quy Chân – Điều gì ngăn cản bạn đạt cảnh giới tối cao trong “code học”?,https://toidicodedao.com/2016/04/19/series-phan-phac-quy-chan-dieu-gi-ngan-can-ban-dat-canh-gioi-toi-cao-trong-code-hoc/,đại học fpt
Series C# hay ho – Tổng quan về Windows Services (WS),https://toidicodedao.com/2015/12/15/series-c-hay-ho-tong-quan-ve-windows-services-ws/,ws
Giải thích đơn giản về CI – Continuous Integration (Tích hợp liên tục),https://toidicodedao.com/2015/08/27/giai-thich-don-gian-ve-ci-continuous-integration-tich-hop-lien-tuc/,đại học
Một cái nhìn tổng quan về NodeJS,https://viblo.asia/p/mot-cai-nhin-tong-quan-ve-nodejs-07LKXb9DlV4,nodejs api
JQuery Ajax và kiến thức cơ bản,https://viblo.asia/p/jquery-ajax-va-kien-thuc-co-ban-4dbZNxny5YM,jquery ajax
Tips To Increase Instagram  Engagement,https://viblo.asia/p/tips-to-increase-instagram-engagement-yMnKMjQAZ7P,buy automatic instagram likes
Tableau cho người mới,https://viblo.asia/s/DVK2jD8vKLj,eda
Học Flutter từ cơ bản đến nâng cao,https://viblo.asia/s/JzKmg8kDl9N,cross platform
Làm Game với Construct 3,https://viblo.asia/s/eVKByaoJ5kW,cordova plugin
Django Rest Framework for Beginner,https://viblo.asia/s/J3ZgB8EBKmB,json web token
CSS và những điều thú vị,https://viblo.asia/s/GJ59jLYGKX2,frontend
Học Javascript cùng Báu,https://viblo.asia/s/Am5yqPL85db,js
Public blockchain for newbie,https://viblo.asia/s/nB5pX8Rw5PG,reactjs
Web vulnerability,https://viblo.asia/s/bq5QL7XmlD8,github hacking
Học vuejs nâng cao,https://viblo.asia/s/JzKmgDNrl9N,scoped-slot
Cron Job and Background Job,https://viblo.asia/s/Q75wqNeDZWb,delayed job
CHINH PHỤC CÁC TRANG WEB VỀ THUẬT TOÁN,https://viblo.asia/s/aGK7jNnD5j2,data structure
Frontend - Và những điều thú vị?,https://viblo.asia/s/eVKByjX05kW,bem
Thu thâp dữ liệu với Scrapy,https://viblo.asia/s/W65GEpXPZDO,crawler
Cùng thử yêu Ruby.,https://viblo.asia/s/rLZDXoMBZk0,ruby
Giới thiệu về ECMAScript 6,https://viblo.asia/s/W65GEpVaZDO,es6
Hướng dẫn Tự Học Tensorflow Cơ bản,https://viblo.asia/s/DVK2jPPeKLj,tensorflow tutorial
Seri: Hẹn hò cùng js,https://viblo.asia/s/JzKmgDDXl9N,jquery
Vietnam Mobile Day 2018 Presentation Videos,https://viblo.asia/s/AyK8VqrnlxX,internet of things
"Tạo hiệu ứng ""Liên kết hạt (Particles)"" bằng canvas HTML5",https://viblo.asia/s/WOZrgPGvlQ0,canvas
Login social network,https://viblo.asia/s/vElaBkq45kw,facebook api
Chỉ mục(index) trong cơ sở dữ liệu,https://viblo.asia/s/WrZngQVmlxw,chỉ mục
Scrum - Under The Hood,https://viblo.asia/s/nB5pXJV75PG,agile
Amazon Web Service Tutorials,https://viblo.asia/s/aQZRbPyXZvx,amazon web services (aws)
Học Python cùng tôi,https://viblo.asia/s/yDZOPv3dlwj,python
Xây dựng app chat cơ bản với Firebase,https://viblo.asia/s/RNZqg7ke50n,firebase
Học linh tinh về iOS,https://viblo.asia/s/P0lPmJDn5ox,delegate
Become A SuperUser,https://viblo.asia/s/24lJDg3WKPM,linux
"Chuyện về cái hộp đen trong máy bay, và những “hộp đen” trong ngành lập trình",https://toidicodedao.com/2020/10/13/hop-den-nganh-lap-trinh/,memory dump
12 yếu tố tạo nên 1 web app xịn xò – Lược dịch và giải thích Twelve-Factor – Phần 3,https://toidicodedao.com/2020/09/22/12-yeu-to-tao-nen-1-web-app-xin-xo-luoc-dich-va-giai-thich-twelve-factor-phan-3/,web application
12 yếu tố tạo nên 1 web app xịn xò – Lược dịch và giải thích Twelve-Factor – Phần 2,https://toidicodedao.com/2020/09/08/12-yeu-to-tao-nen-1-web-app-xin-xo-luoc-dich-va-giai-thich-twelve-factor-phan-2/,web application
Tôi đã lên cấp và tiến hoá như thế nào qua 6 năm lăn lộn trong ngành – Phần 1,https://toidicodedao.com/2020/08/04/developer-tien-hoa-phan-1/,senior developer
Tại sao mấy ông developer lương … cao quá dzị ???,https://toidicodedao.com/2019/12/03/tai-sao-may-ong-developer-luong-cao-qua-dzi/,ngành công nghệ thông tin
Lightning Talk Kì 30 – Làm sao rèn luyện tư duy lập trình,https://toidicodedao.com/2019/04/25/lightning-talk-ki-30-lam-sao-ren-luyen-tu-duy-lap-trinh/,đi làm
"Khó khăn và cơ hội cho những bạn học trái trái ngành, hoặc tự học lập trình",https://toidicodedao.com/2018/12/04/kho-khan-tu-hoc-lap-trinh-hoc-trai-nganh/,đại học
[Tâm sự] Những sai lầm và thất bại mà mình từng nếm trải trong 5 năm làm việc – Phần 1,https://toidicodedao.com/2018/09/13/sai-lam-that-bai-tung-nem-trai-p1/,đại học
CDN là cái gì? CDN tăng tốc độ tải của hệ thống như thế nào?,https://toidicodedao.com/2018/05/29/cdn-la-gi-tang-toc-do-tai-he-thong/,web performance
Tổng quan về testing – Phần 1: Tại sao lập trình viên cần biết về testing?,https://toidicodedao.com/2017/12/26/tong-quan-testing-1-lap-trinh-vien-biet-ve-testing/,unit test
“Em Thèm Vếu” – Từ ý tưởng đến sản phẩm chỉ trong 30 phút!,https://toidicodedao.com/2017/07/04/em-them-veu-tu-y-tuong-den-san-pham-chi-trong-30-phut/,vếu
Series Phản Phác Quy Chân – Lý thuyết hay thực hành quan trọng hơn?,https://toidicodedao.com/2017/03/28/ly-thuyet-va-thuc-hanh/,đại học
Series Bảo Mật Nhập Môn – CSRF – Những cú lừa ngoạn mục,https://toidicodedao.com/2016/11/29/csrf-cu-lua-ngoan-muc/,xss
"Series Phản Phác Quy Chân – Luận về Technical Debt – Nợ kiếp này, duyên kiếp trước",https://toidicodedao.com/2016/08/02/technical-debt/,thư viện
Series Phản Phác Quy Chân – Chuyện về những “ổ gà” trên con đường lập trình,https://toidicodedao.com/2016/04/14/series-phan-phac-quy-chan-chuyen-ve-nhung-o-ga-tren-con-duong-lap-trinh/,webform
Giới thiệu tổng quát về Meteor,https://toidicodedao.com/2015/12/10/gioi-thieu-tong-quat-ve-meteor/,website
[Tutorial] Viết Unit Test trong C# với NUnit,https://toidicodedao.com/2015/08/25/tutorial-viet-unit-test-trong-c-voi-nunit/,visual studio
Series C# hay ho: C# đã tiến hóa như thế nào (Những thay đổi của C# từ 1.0 cho tới 5.0),https://toidicodedao.com/2015/05/14/series-c-hay-ho-c-da-tien-hoa-nhu-the-nao-nhung-thay-doi-cua-c-tu-1-0-cho-toi-5-0/,series
"Series C# hay ho: Callback trong C# – Delegate, Action, Predicate, Func",https://toidicodedao.com/2015/02/10/series-c-hay-ho-callback-trong-c-delegate-action-predicate-func/,series
Chuyện không đầu không đít (Phần 3),https://thefullsnack.com/posts/chuyen-khong-dau-khong-dit-phan-3.html,"random , opinionchuy"
Keyboard from Scratch: Từ A tới Z,https://thefullsnack.com/posts/mechkeyboard-third-part.html,"hardware , hacking , keyboard-buildingkeyboard"
Kí sự si-li-côn,https://thefullsnack.com/posts/silicon-journey.html,randomk
Keyboard from Scratch: Prototype,https://thefullsnack.com/posts/mechkeyboard-first-part.html,"hardware , hacking , keyboard-buildingkeyboard"
Tạo ER Diagram của một Database bằng MySQL Workbench,https://viblo.asia/p/tao-er-diagram-cua-mot-database-bang-mysql-workbench-OeVKBqvy5kW,mysql
MongoDB là gì? Cơ sở dữ liệu phi quan hệ,https://viblo.asia/p/mongodb-la-gi-co-so-du-lieu-phi-quan-he-bJzKmgoPl9N,nosql
Học Flutter từ cơ bản đến nâng cao. Phần 2: StatefulWidget vs StatelessWidget. Khi nào thì cần sử dụng cái nào?,https://viblo.asia/p/hoc-flutter-tu-co-ban-den-nang-cao-phan-2-statefulwidget-vs-statelesswidget-khi-nao-thi-can-su-dung-cai-nao-ORNZq12rZ0n,widget
Setup CI-CD với github action trong 1 nốt nhạc,https://viblo.asia/p/setup-ci-cd-voi-github-action-trong-1-not-nhac-oOVlY2ay58W,github action
[JAVA] (SpringBoot) Spring Data JPA #1 - Tổng quan và khái niệm,https://viblo.asia/p/java-springboot-spring-data-jpa-1-tong-quan-va-khai-niem-jvElayjDlkw,spring boot
"[Thực hành Docker] bài 1: cài đặt docker, tìm hiểu docker image, khởi chạy container từ image",https://viblo.asia/p/thuc-hanh-docker-bai-1-cai-dat-docker-tim-hieu-docker-image-khoi-chay-container-tu-image-bWrZnmGvKxw,docker
Hướng dẫn sử dụng Font Awesome 5 bản miễn phí,https://viblo.asia/p/huong-dan-su-dung-font-awesome-5-ban-mien-phi-gGJ59Qyj5X2,font icon
Tự học Salesforce,https://viblo.asia/s/MnKMJGygZ7P,salesforce
Flutter: Chinh phục RxDart trong 3 nốt nhạc,https://viblo.asia/s/rLZDX4AJZk0,rxdart
Do things with React,https://viblo.asia/s/aQZRb8GXZvx,reactjs
Trở thành lập trình viên với ngôn ngữ Kotlin,https://viblo.asia/s/jy5VB8rz5ra,hoc lap trinh
Reading documents,https://viblo.asia/s/zD5dB8A4ZjY,clean architecture
Deep Dive In JavaScript,https://viblo.asia/s/aGK7jPLB5j2,chrome plugin
Crawl comment Facebook Plugin của Phimmoi,https://viblo.asia/s/QqKLvpM0l7z,web mining
Merkle Tree và các hệ thống phân tán,https://viblo.asia/s/aQZRb8g0Zvx,merkle tree
Advanced  Swift,https://viblo.asia/s/jeZ1031GKWz,swift
Nhật kí 1 tháng học golang,https://viblo.asia/s/WOZrgnkElQ0,golang
Search tutorial,https://viblo.asia/s/dbZN76rmlYM,laravel
Cùng nhau nghiên cứu Angular 7,https://viblo.asia/s/jy5VB2nM5ra,angular 7
100 ngày học Devops,https://viblo.asia/s/W65GEpqYZDO,amazon web services (aws)
Sử dụng Traefik với Docker,https://viblo.asia/s/P0lPmJdG5ox,docker machine
Augmented Reality Tutorial,https://viblo.asia/s/7LKXNqGrlV4,augmented reality
Robot Framework Cơ Bản,https://viblo.asia/s/3vKjRgYAK2R,robot framework
Tự Học Lập Trình Android,https://viblo.asia/s/P0lPmJo45ox,android
