name,link,tags
Testing on mobile,https://viblo.asia/s/vElaBkyN5kw,Testing
Thủ thuật trong Javascript,https://viblo.asia/s/QqKLv3e0l7z,JavaScript
"Các hệ thống lớn sử dụng Rate Limiting để chống DDOS, hạn chế spam, bảo vệ hệ thống như thế nào? – Phần 1",https://toidicodedao.com/2020/03/17/rate-limiting-chong-ddos-p1/,trà sữa
Lightning Talk Kì 27 – Khi code gặp khó khăn thì phải làm gì?,https://toidicodedao.com/2019/01/24/lightning-talk-ki-27-khi-code-gap-kho-khan-thi-phai-lam-gi/,đi làm
Sự khác biệt giữa developer thường và developer “xịn”,https://toidicodedao.com/2018/07/03/khac-biet-developer-thuong-va-developer-xin/,web
Làm thế nào để trở thành Web Developer – Phần 1,https://toidicodedao.com/2017/08/17/lam-the-nao-de-tro-thanh-web-developer-phan-1/,website
Series Nhận diện Idol: Phần 3 – Cùng đi đào dữ liệu VAV Idol,https://toidicodedao.com/2017/01/17/series-nhan-dien-idol-phan-3-thu-thap-du-lieu/,website
Top 26 sai lầm mà các lập trình viên “non trẻ” hay mắc phải,https://toidicodedao.com/2016/05/12/top-26-sai-lam-ma-cac-lap-trinh-vien-non-tre-hay-mac-phai/,xây dựng hình ảnh
NoSQL có gì hay ho – Tổng quan về NoSQL – Phần 1,https://toidicodedao.com/2015/09/24/nosql-co-gi-hay-ho-tong-quan-ve-nosql-phan-1/,tổng quan
Học ngôn ngữ lập trình nào bây giờ (Phần 2),https://toidicodedao.com/2015/01/15/hoc-ngon-ngu-lap-trinh-nao-bay-gio-phan-2/,nghề nghiệp
[Review sách] Work Effectively With Legacy Code,https://quan-cam.com/posts/review-work-effectively-with-legacy-code, book-review
Tạo nhanh Restful API với Spring Boot và MongoDB,https://codeaholicguy.com/2016/02/16/tao-nhanh-restful-api-voi-spring-boot-va-mongodb/,Spring
Android Bài 29: Truyền Dữ Liệu Qua Lại Giữa Các Activity,https://yellowcodebooks.com/2017/10/24/android-bai-29-truyen-du-lieu-qua-lai-giua-cac-activity/,Android  Java
Java Bài 26: Từ Khóa final Trong Lập Trình Hướng Đối Tượng,https://yellowcodebooks.com/2017/08/20/java-bai-26-tu-khoa-final-trong-lap-trinh-huong-doi-tuong/,Java
Các mô hình phát triển phần mềm,https://viblo.asia/p/cac-mo-hinh-phat-trien-phan-mem-GrLZDwbgKk0,Agile
Khôi phục phân vùng(Partition) ổ đĩa  bị xóa bằng Aomei Partition Assistant,https://viblo.asia/p/khoi-phuc-phan-vungpartition-o-dia-bi-xoa-bang-aomei-partition-assistant-djeZ1DaoKWz,windows
Bài toán phân quyền vấn đề muôn thuở.,https://viblo.asia/p/bai-toan-phan-quyen-van-de-muon-thuo-1VgZvw9mlAw,Phân tích thiết kế
Bí kíp luyện công Vue.js,https://viblo.asia/s/rLZDX4AEZk0,VueJS Lifecycle
Flutter: Chinh phục RxDart trong 3 nốt nhạc,https://viblo.asia/s/rLZDX4AJZk0,rxdart
Quản lý state trong react app với RecoilJS,https://viblo.asia/s/dbZN760nlYM,ReactJS
Scrapy toàn tập,https://viblo.asia/s/Je5EjWpwKnL,Scrapy
Nhật kí 1 tháng học golang,https://viblo.asia/s/WOZrgnkElQ0,golang
C/C++ Program for Nguyen,https://viblo.asia/s/zD5dBoYoZjY,Design Pattern
Cùng thử yêu Ruby.,https://viblo.asia/s/rLZDXoMBZk0,Ruby
"Xây dựng các ứng dụng không máy chủ với Nodejs, AWS Lambda, API Gateway, Serverless Framework và DynamoDB",https://viblo.asia/s/aGK7jNNM5j2,Node.js
Mastering Android Themes,https://viblo.asia/s/zD5dBoRWZjY,""
Tizen Platform - A new world !,https://viblo.asia/s/DVK2jPr2KLj,Tizen
Kotlin -  inheritance and development,https://viblo.asia/s/bq5QL7DzlD8,Làm quen Kotlin
Tìm hiểu Composer - The Dependency Manager for PHP,https://viblo.asia/s/yDZOPvnalwj,PHP
ECMAScript 2015 - ES6,https://viblo.asia/s/7LKXNqeDlV4,es6
Tạo file ảnh đúng dung lượng bằng base64,https://viblo.asia/s/GJ59j0QGKX2,QA
Tôi đã viết game Bầu Cua chơi qua Livestream như thế nào!,https://toidicodedao.com/2020/03/03/lam-game-bau-cua-live-stream/,youtube api
Chuyện Code Chuyện Đời – Lại chuyện tình iu và chuyện kinh nghiệm code,https://toidicodedao.com/2019/01/22/chuyen-tinh-iu-va-kinh-nghiem-code/,đi làm
Bạn tưởng CSS đơn giản và dễ học? Bạn sẽ nghĩ lại sau khi đọc bài viết này!,https://toidicodedao.com/2018/06/26/css-co-don-gian-de-hoc/,style
"Facebook và Google đã dòm ngó, theo dõi chúng ta như thế nào?",https://toidicodedao.com/2017/08/15/facebook-va-google-theo-doi-nguoi-dung-nhu-the-nao/,web
Nghịch ngợm RestAPI với Postman – Gọi API đâu có gì khó?,https://toidicodedao.com/2017/01/10/goi-rest-api-voi-postman/,web developer
Series SOLID cho thanh niên code CỨNG: Open/Closed Principle,https://toidicodedao.com/2016/05/10/series-solid-cho-thanh-nien-code-cung-openclosed-principle/,srp
Hướng dẫn tích hợp Travis-CI vào project trên github,https://toidicodedao.com/2015/09/15/huong-dan-tich-hop-travis-ci-vao-project-tren-github/,visual studio
Học ngôn ngữ lập trình nào bây giờ (Phần 1),https://toidicodedao.com/2015/01/13/hoc-ngon-ngu-lap-trinh-nao-bay-gio-phan-1/,nghề nghiệp
"Elixir/Erlang, Actors model và Concurrency",https://quan-cam.com/posts/elixir-erlang-actors-model-va-concurrency, elixir
My engineering life,https://quan-cam.com/posts/my-engineering-life, programming random
69 câu hỏi phỏng vấn về Spring (Phần cuối),https://codeaholicguy.com/2016/02/04/69-cau-hoi-phong-van-ve-spring-phan-cuoi/,Spring
Android Bài 28: Vòng Đời Activity,https://yellowcodebooks.com/2017/10/19/android-bai-28-vong-doi-cua-mot-activity/,Android  Java
Android Bài 26: Làm Quen Với Activity,https://yellowcodebooks.com/2017/09/06/android-bai-26-lam-quen-voi-activity/,Android  Java
Java Bài 23: Tính Phủ Quyết (Overriding) Trong Kế Thừa,https://yellowcodebooks.com/2017/07/27/java-bai-23-tinh-phu-quyet-overriding-trong-ke-thua/,Java
4 cách để style React components,https://viblo.asia/p/4-cach-de-style-react-components-OeVKB4w2lkW,ReactJS
Ứng Dụng Elasticsearch Trong Project Laravel,https://viblo.asia/s/JzKmg8M6l9N,elasticsearch trong laravel
API Testing - Một vài điều cần biết,https://viblo.asia/s/68Z00nmAZkG,CRUD
Tìm hiểu về Docker,https://viblo.asia/s/3m5WB8wylO7,Docker là gì
MySQL Optimization,https://viblo.asia/s/J3ZgB8bxKmB,Normalization
Go go go langgggggggggg,https://viblo.asia/s/VgZvE2YpKAw,PHP
"Series Hướng dẫn Spring Boot căn bản, Zero to Hero",https://viblo.asia/s/J3ZgBpLLKmB,spring mvc
Kiến thức toán học cần thiết,https://viblo.asia/s/68Z00JrQZkG,Mathemmatics
Text to speech chuyển văn bản thành giọng nói,https://viblo.asia/s/375z09nRZGW,Tools
Kiến thức cơ bản về Test,https://viblo.asia/s/JzKmgDvEl9N,Testing
Tạo ứng dụng đọc sách điện tử với EPUB,https://viblo.asia/s/rLZDXogOZk0,Java
Introduction to Deeplearning,https://viblo.asia/s/375z09APZGW,Neural Networks
Kotlin for Beginner,https://viblo.asia/s/68Z00JBzZkG,Android
Một vài thủ thuật CSS mà chính Frontend có thể còn chưa biết,https://viblo.asia/s/bq5QL7RJlD8,System Font Stack
Nghịch ngợm cùng Puppeteer,https://viblo.asia/s/dbZN7QXalYM,Node.js
JavaScript - ES6,https://viblo.asia/s/WrZngQrnlxw,this
Securing Spring Boot with JWT,https://viblo.asia/s/J3ZgBp3AKmB,Java
Tổng hợp SQL for QAs,https://viblo.asia/s/68Z00JaAZkG,SQL
Những thay đổi của Laravel ở các phiên bản,https://viblo.asia/s/JzKmgDPOl9N,5.6
"Bạn biết JS, jQuery và nghĩ rằng mình đã thành thạo JavaScript? Hãy để hiện thực vả bạn sml",https://toidicodedao.com/2020/02/25/lam-sao-thanh-thao-front-end/,webpack
Cùng học Cờ Lao – Azure Phần 2: Tạo máy ảo (Virtual Machine) Windows để nghịch ngợm,https://toidicodedao.com/2019/01/15/cung-hoc-co-lao-azure-phan-2-tao-may-ao-virtual-machine-windows-de-nghich-ngom/,điện toán đám mây
7 sự thật trong ngành lập trình mà dân “ngoại đạo” không hề biết,https://toidicodedao.com/2018/06/19/su-that-nganh-lap-trinh-it-nguoi-biet/,windows
Làm sao để thiết kế hệ thống phục vụ hàng triệu người dùng?,https://toidicodedao.com/2017/08/01/thiet-ke-he-thong-trieu-nguoi-dung-high-scalability/,uber
Series Nhận diện Idol: Phần 2 – Kiến trúc tổng thể và các công nghệ sử dụng,https://toidicodedao.com/2016/12/27/nhan-dien-idol-phan-2-kien-truc-cong-nghe/,website
"Một lần theo chân team đi tiếp thị, quảng cáo, và… code dạo",https://toidicodedao.com/2016/05/05/mot-lan-theo-chan-team-di-tiep-thi-quang-cao-va-code-dao/,team
Tổng quan về lập trình ứng dụng di động – Phần 2,https://toidicodedao.com/2015/09/03/tong-quan-ve-lap-trinh-ung-dung-di-dong-phan-2/,windows phone
Phỏng vấn tác giả Proxyman: Từ side project thành full-time business,https://thefullsnack.com/posts/interview-nghia-tran-proxyman.html,"interview , indiehacker"
Chuyện không đầu không đít,https://thefullsnack.com/posts/chuyen-khong-dau-khong-dit.html,"random , opinion"
Keyboard from Scratch: Debounce,https://thefullsnack.com/posts/mechkeyboard-second-part.html,"hardware , hacking , keyboard-building"
"Promise, Async/Await và Map/Reduce",https://thefullsnack.com/posts/javascript-promise-va-map.html,"javascript , "
[Review sách] Never Split the Difference: Negotiating As If Your Life Depended On It,https://quan-cam.com/posts/review-sach-never-split-the-difference, book
69 câu hỏi phỏng vấn về Spring (Phần 2),https://codeaholicguy.com/2016/02/02/69-cau-hoi-phong-van-ve-spring-phan-2/,Spring
Android Bài 25: Xây Dựng Navigation Drawer,https://yellowcodebooks.com/2017/08/28/android-bai-25-xay-dung-navigation-drawer/,Android  Java
Android Bài 21: Sử Dụng Drawable – Ảnh 9-Patch & Ảnh Vector,https://yellowcodebooks.com/2017/06/21/android-bai-21-su-dung-drawable-anh-9-patch-anh-vector/,Android  Java
Java Bài 29: Nạp Chồng Phương Thức (Overloading),https://yellowcodebooks.com/2017/08/31/java-bai-29-nap-chong-phuong-thuc-overloading/,Java
RESTful API trong Laravel cho người mới bắt đầu,https://viblo.asia/p/restful-api-trong-laravel-cho-nguoi-moi-bat-dau-ByEZkNaqKQ0,RESTful
Bài toán rút tiền từ ATM - PHP,https://viblo.asia/p/bai-toan-rut-tien-tu-atm-php-4dbZNnALZYM,PHP
Khai phá mẫu phổ biến và luật kết hợp,https://viblo.asia/p/khai-pha-mau-pho-bien-va-luat-ket-hop-gGJ59QAa5X2,associationrules
Xóa phần mềm độc hại khỏi trang web WordPress của bạn,https://viblo.asia/p/xoa-phan-mem-doc-hai-khoi-trang-web-wordpress-cua-ban-gDVK24NwlLj,malware
Nodejs cho người mới bắt đầu,https://viblo.asia/s/DVK2jDkXKLj,Node.js
Crawl comment Facebook Plugin của Phimmoi,https://viblo.asia/s/QqKLvpM0l7z,web mining
Điểm qua một số đoạn code chưa được ổn lắm,https://viblo.asia/s/o754jvgWZM6,Coding Conventions
"[Series] Học Docker, CICD từ cơ bản đến áp dụng vào thực tế",https://viblo.asia/s/jeZ103QgKWz,socket.io
Tập tành tìm hiểu CSS animation,https://viblo.asia/s/b85og8Qm52G,CSS
Ruby's basically,https://viblo.asia/s/JzKmgDYwl9N,sort
Tự học chứng chỉ LPIC-1,https://viblo.asia/s/Am5yq0kV5db,pipe
React Navigation,https://viblo.asia/s/JzKmgD9wl9N,navigation
CSS - Hogwarts University for Hary-Developer,https://viblo.asia/s/MnKMJDkrZ7P,rem
Kiểm thử UI/UX: Tổng hợp những điều cần lưu ý,https://viblo.asia/s/DVK2jPqeKLj,Testing
Học React Native từ cơ bản đến nâng cao,https://viblo.asia/s/WrZngQkwlxw,Boilerplate
SASS và 5 tính năng chính của SASS,https://viblo.asia/s/jeZ107EoKWz,Sass Laravel
Eloquent - Behind the Mask,https://viblo.asia/s/dbZN7QRqlYM,eloquent
Automation testing tool - Selenium,https://viblo.asia/s/zD5dBoWwZjY,Selenium IDE
Design Pattern Ruby,https://viblo.asia/s/P0lPmJGg5ox,Design Pattern
Chatbot the lazy way,https://viblo.asia/s/aGK7jNGB5j2,Node.js
Clean Code in Ruby on Rails,https://viblo.asia/s/OVlYq0Pzl8W,OOP
Scrum - Under The Hood,https://viblo.asia/s/nB5pXJV75PG,Agile
Laravel - những công nghệ nên biết,https://viblo.asia/s/MnKMJD0aZ7P,lap trinh vien php
Làm quen với Kotlin,https://viblo.asia/s/W65GEp19ZDO,Kotlin
[React-Native] Series for beginner,https://viblo.asia/s/jeZ107yjKWz,Learning
Làm sao để trở thành senior “giả cầy”??,https://toidicodedao.com/2020/02/18/lam-sao-thanh-senior-gia-cay/,tester
Lightning Talk Kì 26 – Qui trình làm việc trong các công ty phần mềm,https://toidicodedao.com/2018/12/27/lightning-talk-ki-26-qui-trinh-lam-viec-trong-cac-cong-ty-phan-mem/,đi làm
Tại sao sinh viên IT/ lập trình viên nên có một con VPS,https://toidicodedao.com/2018/06/12/tai-sao-developer-nen-co-vps/,web
Thử thách tuyển dụng developer siêu ngầu theo phong cách Ma Trận,https://toidicodedao.com/2017/07/25/thu-thach-developer-sieu-ngau-phong-cach-the-matrix/,the matrix
Tôi đã viết “Nhận diện Idol” như thế nào – Phần 1 – Chuyện ngày xưa,https://toidicodedao.com/2016/12/22/nhan-dien-idol-phan-1-gioi-thieu/,website
Series SOLID cho thanh niên code CỨNG: Single Responsibility Principle,https://toidicodedao.com/2016/05/03/series-solid-cho-thanh-nien-code-cung-single-responsibility-principle/,srp
Tổng quan về lập trình ứng dụng di động – Phần 1,https://toidicodedao.com/2015/09/01/tong-quan-ve-lap-trinh-ung-dung-di-dong-phan-1/,windows phone
Chuyện cái comment,https://thefullsnack.com/posts/comment-story.html,"code , rust , database"
Paper Review: What do Sketches say about Thinking,https://thefullsnack.com/posts/sketching-thinking.html,paper
"Helm, Ripgrep và Emacs dùng... helm-ag",https://thefullsnack.com/posts/ripgrep-emacs.html,"emacs , "
Paper Review: Why Functional Programming Matters,https://thefullsnack.com/posts/review-why-functional-programming-matters.html,"research , paper , haskell , functional-programming"
Anagram và đa thức đối xứng,https://thefullsnack.com/posts/guest-dat-anagram-da-thuc-doi-xung.html," , math , algorithm"
Lái xe với robot,https://thefullsnack.com/posts/life-with-robot.html,random
Đôi điều về Elm,https://thefullsnack.com/posts/elm-thoughts.html,"opinion , elm , functional-programming"
Algorithm in Frontend - Kỳ 2: Tree và Menu,https://thefullsnack.com/posts/frontend-algorithm-002.html,"code , frontend , algorithm"
"Rock band và Dev team, từ chuyện Outsourcing đến chuyện làm Product",https://thefullsnack.com/posts/rock-band-va-dev-team.html,"random , opinion , t"
Code không màu...,https://thefullsnack.com/posts/vim-no-color.html,"vim , opinion"
[Web nhà nghèo] Tui đã viết tính năng “chém gió” như thế nào?,https://quan-cam.com/posts/tui-da-viet-chuc-nang-chem-gio-nhu-the-nao, programming
69 câu hỏi phỏng vấn về Spring (Phần 1),https://codeaholicguy.com/2016/01/28/69-cau-hoi-phong-van-ve-spring-phan-1/,Spring
Android Bài 24: ActionBar,https://yellowcodebooks.com/2017/08/17/android-bai-24-actionbar/,Android  Java
Android Bài 19: Sử Dụng Các Resource Values Khác,https://yellowcodebooks.com/2017/05/26/android-bai-19-su-dung-cac-resource-values-khac/,Android  Java
Java Bài 27: Phương Thức Getter Và Setter,https://yellowcodebooks.com/2017/08/21/java-bai-27-phuong-thuc-getter-setter/,Java
Java Bài 18: Phương Thức Của Lớp,https://yellowcodebooks.com/2017/05/05/java-bai-18-phuong-thuc-cua-lop/,Java
Java Bài 11: Mảng (Array),https://yellowcodebooks.com/2016/12/13/java-bai-11-mang-array/,Java
Ansible from zero (P1) - Cơ bản,https://viblo.asia/p/ansible-from-zero-p1-co-ban-maGK732DKj2,ansible-module
So sánh sự giống và khác nhau giữa phương thức GET và phương thức POST,https://viblo.asia/p/so-sanh-su-giong-va-khac-nhau-giua-phuong-thuc-get-va-phuong-thuc-post-gDVK247mlLj,GET and POST
"[Thực hành Docker] bài 1: cài đặt docker, tìm hiểu docker image, khởi chạy container từ image",https://viblo.asia/p/thuc-hanh-docker-bai-1-cai-dat-docker-tim-hieu-docker-image-khoi-chay-container-tu-image-bWrZnmGvKxw,Docker
VuePress - Làm blog cá nhân trong một nốt nhạc,https://viblo.asia/p/vuepress-lam-blog-ca-nhan-trong-mot-not-nhac-Qbq5QQmE5D8,VuePress
ReactJS Main Concept: JSX and Rendering element,https://viblo.asia/p/reactjs-main-concept-jsx-and-rendering-element-63vKjvykK2R,ReactJS
Cypress - cách giúp bạn cải thiện quan hệ với QA,https://viblo.asia/p/cypress-cach-giup-ban-cai-thien-quan-he-voi-qa-gAm5yyAX5db,cypress
Prometheus & Grafana,https://viblo.asia/s/QqKLvpgpl7z,grafana
Tổng hợp Javascript,https://viblo.asia/s/aGK7jPEO5j2,Reduce
Dịch bài - Translated Article,https://viblo.asia/s/AyK8VmEElxX,MayFest
Docker for Newbie - 0 to Hero,https://viblo.asia/s/W65GEjk9ZDO,Docker
Front-end development,https://viblo.asia/s/yEZkg8BAZQ0,HTML5
Cùng học Kotlin Coroutine,https://viblo.asia/s/z45bxjBoZxY,Android
[Dịch sách] Ebook Web Hacking 101: SĂN TIỀN THƯỞNG TỪ CÁC LỖ HỔNG BẢO MẬT WEB,https://viblo.asia/s/yDZOPvdOlwj,#web
[SPA] Xây dựng SPA App Vuejs - Laravel,https://viblo.asia/s/yDZOPvOPlwj,VueJS
"Xây dựng ứng dụng chat realtime sử dụng Laravel, VueJS, Laravel Echo, Redis, Socket.IO",https://viblo.asia/s/P856j2r15Y3,Laravel Echo
Tập tành tìm hiểu và viết chrome extension bằng VueJS,https://viblo.asia/s/z45bxjRQZxY,Chrome Extension
Thử tạo Blockchain và tiền ảo BitCoin bằng HTML và Javascript,https://viblo.asia/s/GJ59j07aKX2,Hash
PHP Developer ffffffffffff,https://viblo.asia/s/rLZDXoGEZk0,SSH
Chỉ mục(index) trong cơ sở dữ liệu,https://viblo.asia/s/WrZngQVmlxw,Chỉ mục
Android - Cơ bản về Gradle,https://viblo.asia/s/P856j2nB5Y3,Android
Ứng dụng beacon trong việc xác định vị trí,https://viblo.asia/s/DVK2jP4nKLj,Android Development
Review Sách: The Art of Readable Code – Nghệ Thuật Viết Code Dễ Đọc,https://toidicodedao.com/2020/02/11/review-sach-the-art-of-readable-code-nghe-thuat-viet-code-de-doc/,the art of readable code
Cùng học Cờ Lao – Azure Phần 1: Cách tạo account Microsoft Azure để bắt đầu nghịch,https://toidicodedao.com/2018/12/25/cach-tao-account-microsoft-azure/,điện toán đám mây
Developer phải làm sao khi làm việc với code … rởm?,https://toidicodedao.com/2018/06/05/lam-viec-voi-code-rom/,technology
Chuyện Code Chuyện Đời – Đi xin việc cũng như đi… tán gái,https://toidicodedao.com/2017/07/19/di-xin-viec-va-di-tan-gai/,xin việc
Series Bảo Mật Nhập Môn – Quản lý người dùng – Tưởng dễ ăn mà không đơn giản,https://toidicodedao.com/2016/12/20/quan-ly-user-dung-cach/,vietnamwork
Code trên “chín tầng mây” cùng Cloud 9 IDE,https://toidicodedao.com/2016/04/26/code-tren-chin-tang-may-cung-cloud-9-ide/,trên mây
Giải thích đơn giản về CI – Continuous Integration (Tích hợp liên tục),https://toidicodedao.com/2015/08/27/giai-thich-don-gian-ve-ci-continuous-integration-tich-hop-lien-tuc/,đại học
Chuyện không đầu không đít (Phần 2),https://thefullsnack.com/posts/chuyen-khong-dau-khong-dit-phan-2.html,"random , opinion"
"2019 rồi, setup Vim như nào?",https://thefullsnack.com/posts/vim-setup-2019.html,"vim , emacs , setup"
A taste of Atomic CSS,https://thefullsnack.com/posts/a-taste-of-atomic-css.html,"css , opinion"
Vài ghi chép về V8 và Garbage Collection,https://thefullsnack.com/posts/javascript-v8-notes.html,"javascript , v"
Stay healthy,https://thefullsnack.com/posts/stay-healthy.html,random
Chuyện uống trà,https://quan-cam.com/posts/uong-tra, lifestyle
[Phỏng vấn] Parse file XML kích thước lớn như thế nào?,https://quan-cam.com/posts/parse-file-xml-lon, programming algorithm
Monitor Varnish Cache như thế nào?,https://quan-cam.com/posts/monitor-varnish, backend
Tìm hiểu về Javascript Promise,https://codeaholicguy.com/2016/01/26/tim-hieu-ve-javascript-promise/,Javascript
Android Bài 23: Sử Dụng Drawable – Ảnh State List & Các Ảnh Drawable Còn Lại,https://yellowcodebooks.com/2017/07/21/android-bai-23-su-dung-drawable-anh-state-list-cac-anh-drawable-con-lai/,Android  Java
Java Bài 22: Từ Khóa this & Từ Khóa super,https://yellowcodebooks.com/2017/06/28/java-bai-22-tu-khoa-this-tu-khoa-super/,Java
[JAVA] (SpringBoot) Spring Data JPA #1 - Tổng quan và khái niệm,https://viblo.asia/p/java-springboot-spring-data-jpa-1-tong-quan-va-khai-niem-jvElayjDlkw,Spring Boot
NodeJS là gì? Những khái niệm cơ bản nên biết,https://viblo.asia/p/nodejs-la-gi-nhung-khai-niem-co-ban-nen-biet-6J3Zg3MWZmB,JS
Học Flutter từ cơ bản đến nâng cao,https://viblo.asia/s/JzKmg8kDl9N,Cross Platform
Các ghi chú về Unity2D,https://viblo.asia/s/Wj53OQ2b56m,unity2d
React Packages Overview,https://viblo.asia/s/Je5EjW84KnL,React Router
Javascript Document,https://viblo.asia/s/rLZDX49eZk0,JavaScript
Thuật toán và các vấn đề liên quan,https://viblo.asia/s/jy5VB8aj5ra,Design Pattern
Một vài cuốn sách hay,https://viblo.asia/s/bq5QL7eLlD8,life
Javascript - cô gái để yêu chứ không để hiểu,https://viblo.asia/s/GJ59j04pKX2,Compiler
Laravel và những điều thú vị.,https://viblo.asia/s/o754jLreZM6,PHP
Tìm hiểu về React Router.,https://viblo.asia/s/3m5WBNmblO7,history
Yêu thích của tôi,https://viblo.asia/s/nB5pXJbY5PG,get;
E Commerce Testing,https://viblo.asia/s/dbZN7QnnlYM,Translated
Tìm hiểu về Elasticsearch,https://viblo.asia/s/VgZvE2M1KAw,fulltext search
5 điều nên làm để trở thành lập trình viên giỏi!,https://toidicodedao.com/2020/02/04/5-dieu-nen-lam-de-tro-thanh-lap-trinh-vien-gioi/,ux
Bạn biết gì về Caching – Kĩ thuật được 96.69% hệ thống sử dụng để tăng tốc độ tải,https://toidicodedao.com/2018/12/18/caching-la-gi-caching-tang-toc-do-tai/,web performance
Làm sao để không cảm thấy “ngộp” khi học cái mới?,https://toidicodedao.com/2018/05/31/hoc-cong-nghe-moi-hieu-qua/,tự học
Học English với gái xinh – Làm app hữu ích đâu có khó!,https://toidicodedao.com/2017/07/17/lam-chrome-extension-hoc-english-voi-gai-xinh/,tiếng Anh
Series Phản Phác Quy Chân – Tránh over-engineering,https://toidicodedao.com/2016/12/13/tranh-over-engineering/,võ đạo
Phần mềm cũng giống bánh mì và … xôi,https://toidicodedao.com/2016/12/08/phan-mem-cung-giong-banh-mi-va-xoi/,software
Series Phản Phác Quy Chân – Điều gì ngăn cản bạn đạt cảnh giới tối cao trong “code học”?,https://toidicodedao.com/2016/04/19/series-phan-phac-quy-chan-dieu-gi-ngan-can-ban-dat-canh-gioi-toi-cao-trong-code-hoc/,đại học fpt
[Tutorial] Viết Unit Test trong C# với NUnit,https://toidicodedao.com/2015/08/25/tutorial-viet-unit-test-trong-c-voi-nunit/,visual studio
Be an Amateur,https://thefullsnack.com/posts/be-an-amateur.html,"random , opinion"
[XML DoS] Những nụ cười rực rỡ,https://quan-cam.com/posts/billion-laughs-attack, programming security
React dành cho AngularJS developer (Phần 2),https://codeaholicguy.com/2016/01/21/react-danh-cho-angularjs-developer-phan-2/,ReactJS
Android Bài 22: Sử Dụng Drawable – Ảnh Shape XML & Ảnh Layer List,https://yellowcodebooks.com/2017/07/18/android-bai-22-su-dung-drawable-anh-shape-xml-anh-layer-list/,Android  Java
Java Bài 24: Lớp Object,https://yellowcodebooks.com/2017/08/02/java-bai-24-lop-object/,Java
Tôi đã làm giả vân tay để điểm danh hộ như thế nào ?,https://viblo.asia/p/toi-da-lam-gia-van-tay-de-diem-danh-ho-nhu-the-nao-4P856LbRZY3,bypass
Làm Game với Construct 3,https://viblo.asia/s/eVKByaoJ5kW,Cordova Plugin
Dựng CLI với Cookiecutter,https://viblo.asia/s/WOZrgnDRlQ0,Cookiecutter
Series  Chrome DevTools,https://viblo.asia/s/3m5WB8Y8lO7,devtools
Dịch sách Advance Programming In UNIX Environment,https://viblo.asia/s/Am5yqPzw5db,Advance Programming In UNIX Environtment
Cẩm nang kiểm thử với Vue,https://viblo.asia/s/aGK7jNde5j2,mock
[Flutter Series] Tự học Flutter,https://viblo.asia/s/JzKmgDQrl9N,Flutter Architect
Thiết lập theme Material Component cho Android,https://viblo.asia/s/Wj53Omr856m,Google Material Design
Cyber Security With Exploit Development,https://viblo.asia/s/3vKjRgNAK2R,Exploit Development
Tự Học Lập Trình Android,https://viblo.asia/s/P0lPmJo45ox,Android
State of Chain 2018,https://viblo.asia/s/zD5dBoqOZjY,Blockch
"Tìm hiểu công nghệ Blockchain, thuật ngữ cơ bản của công nghệ Blockchain",https://viblo.asia/s/WrZngQkrlxw,tìm hiểu Blockchain
Tìm hiểu về Flutter,https://viblo.asia/s/Wj53Om0e56m,Flutter
REST API vs APIs,https://viblo.asia/s/vElaBkRA5kw,soap
[VueJS] Chia sẻ những thứ mình thích,https://viblo.asia/s/68Z00JoNZkG,ReuseComponent
Những kiến thức cần biết khi bắt đầu làm một  project web,https://viblo.asia/s/Wj53OmjP56m,CSS
Từ PHP sang nodeJS,https://viblo.asia/s/bq5QL7EElD8,Node-persist
Học Python cùng tôi,https://viblo.asia/s/yDZOPv3dlwj,Python
Tôi đã cắm vài chục GB torrent The Witcher từ VPS như thế nào?,https://toidicodedao.com/2020/01/14/toi-da-cam-vai-chuc-gb-torrent-the-witcher-tu-vps-nhu-the-nao/,vps
Cùng học Cờ Lao – Những ưu nhược điểm của Cloud,https://toidicodedao.com/2018/12/11/uu-nhuoc-diem-cua-cloud/,điện toán đám mây
CDN là cái gì? CDN tăng tốc độ tải của hệ thống như thế nào?,https://toidicodedao.com/2018/05/29/cdn-la-gi-tang-toc-do-tai-he-thong/,web performance
"Series Nhập Môn Lập Trình – Học “xong” lập trình thì làm gì, khi nào đi làm được??",https://toidicodedao.com/2017/07/13/hoc-lap-trinh-khi-nao-di-lam-duoc/,đi làm
Lozi.vn đã “vô ý” để lộ dữ liệu 2 triệu người dùng như thế nào,https://toidicodedao.com/2016/12/06/lozi-vn-lo-du-lieu-2-trieu-nguoi-dung/,tấn công
Series Phản Phác Quy Chân – Chuyện về những “ổ gà” trên con đường lập trình,https://toidicodedao.com/2016/04/14/series-phan-phac-quy-chan-chuyen-ve-nhung-o-ga-tren-con-duong-lap-trinh/,webform
Top 6 “trường dạy code” cho các developer,https://toidicodedao.com/2015/08/20/top-6-truong-day-code-cho-cac-developer/,trường code
Chuyện không đầu không đít (Phần 3),https://thefullsnack.com/posts/chuyen-khong-dau-khong-dit-phan-3.html,"random , opinion"
Keyboard from Scratch: Từ A tới Z,https://thefullsnack.com/posts/mechkeyboard-third-part.html,"hardware , hacking , keyboard-building"
Blame Driven Development,https://thefullsnack.com/posts/blame-driven-development.html,"random , opinion , javascript"
Poolboy và kĩ thuật pooling trong Erlang/Elixir,https://quan-cam.com/posts/poolboy, elixir erlang programming
